Student_ID,Gender,Age,Grade_Level,Attendance,Study_Hours_Per_Day,Previous_GPA,Midterm_Score,Assignment_Score,Quiz_Score,Final_Exam_Score,Class_Participation,Extracurricular,Internet_Access,Parent_Education,Family_Income,Sleep_Hours,Screen_Time,Stress_Level,Teacher_Feedback,Absences,Final_Result,Performance
2341,Male,15,12,62,2.8,3.25,100,35,65,64,Low,Yes,Yes,High School,Medium,4.8,4.4,Medium,Average,15,Pass,Average
2342,Female,19,12,52,4.3,3.66,100,46,69,72,Low,Yes,No,Graduate,Low,8.1,3.7,Medium,Good,17,Pass,Good
2343,Male,22,10,58,5.0,3.78,100,58,74,81,High,Yes,No,Graduate,High,7.2,3.3,High,Poor,16,Pass,Good
2344,Female,19,11,64,3.2,3.84,100,41,75,68,Medium,No,No,Postgraduate,High,8.9,3.2,High,Poor,14,Pass,Average
2345,Female,20,12,96,4.1,3.94,100,59,82,87,Medium,No,Yes,Postgraduate,Low,5.8,2.3,Low,Poor,6,Pass,Excellent
2346,Male,19,College-2,96,3.8,3.47,100,58,71,84,Low,No,Yes,Graduate,High,6.7,3.2,High,Poor,6,Pass,Good
2347,Female,15,9,74,5.4,2.51,93,67,83,83,Low,Yes,No,High School,Low,4.6,1.5,Medium,Excellent,12,Pass,Good
2348,Male,20,12,66,6.9,3.06,100,66,89,88,Low,No,Yes,Graduate,Medium,5.6,4.2,Medium,Average,14,Pass,Excellent
2349,Male,16,10,70,4.1,3.06,100,64,84,85,High,Yes,No,Graduate,Low,4.8,7.8,High,Good,13,Pass,Excellent
2350,Male,22,9,53,4.9,3.2,100,48,69,73,Medium,No,Yes,Postgraduate,Medium,5.0,5.0,High,Good,17,Pass,Good
2351,Male,17,College-2,80,7.6,3.44,100,74,82,97,Low,Yes,No,Graduate,Medium,6.7,6.4,Low,Average,10,Pass,Excellent
2352,Female,20,College-2,73,3.2,2.51,85,50,71,67,High,Yes,No,Postgraduate,Medium,6.2,3.9,Low,Average,12,Pass,Average
2353,Female,22,College-2,61,4.6,3.71,100,57,74,78,High,Yes,No,Postgraduate,High,8.0,7.1,Medium,Poor,15,Pass,Good
2354,Female,21,11,95,7.0,3.06,100,81,82,99,High,No,No,High School,High,8.6,3.1,Low,Good,7,Pass,Excellent
2355,Female,21,11,85,6.2,2.04,95,70,89,87,High,No,Yes,Graduate,High,8.1,4.5,Low,Good,9,Pass,Excellent
2356,Male,22,11,65,2.9,2.2,83,51,62,63,Medium,No,No,Graduate,Medium,5.2,1.8,High,Excellent,14,Pass,Average
2357,Male,20,College-1,98,1.4,3.2,100,51,79,77,High,Yes,Yes,Graduate,Medium,7.2,5.1,High,Excellent,6,Pass,Good
2358,Female,18,College-2,50,4.7,2.89,100,41,62,69,High,No,No,High School,High,6.1,6.3,Medium,Good,18,Pass,Average
2359,Female,15,10,100,4.1,3.99,100,61,83,83,Medium,Yes,Yes,Graduate,Medium,8.8,7.4,Medium,Good,5,Pass,Good
2360,Male,20,12,89,3.0,3.38,100,59,85,81,High,Yes,No,Graduate,Medium,7.4,6.5,High,Good,8,Pass,Good
2361,Female,17,9,72,3.4,2.95,99,49,73,74,High,No,Yes,Postgraduate,Medium,6.0,5.7,Low,Poor,12,Pass,Good
2362,Female,22,9,93,4.1,2.26,99,61,87,83,High,No,Yes,Postgraduate,High,6.6,6.1,Medium,Excellent,7,Pass,Good
2363,Female,19,College-1,51,2.6,3.08,100,35,73,65,Low,No,Yes,Postgraduate,Medium,8.7,6.7,Low,Poor,18,Pass,Average
2364,Female,17,11,80,5.2,2.71,100,71,91,85,Medium,Yes,No,Graduate,High,6.3,1.7,Low,Poor,10,Pass,Excellent
2365,Female,15,9,74,2.4,2.04,77,44,62,64,Medium,Yes,No,Graduate,High,7.6,5.1,Medium,Poor,12,Pass,Average
2366,Male,19,College-2,80,5.4,3.34,100,73,80,89,High,Yes,Yes,High School,Medium,5.1,1.4,Medium,Average,10,Pass,Excellent
2367,Male,16,College-2,61,6.8,2.35,92,73,83,88,Medium,No,Yes,High School,High,6.4,7.0,High,Average,15,Pass,Excellent
2368,Female,16,11,86,6.9,2.49,96,84,86,90,Medium,No,No,High School,Low,6.4,2.8,High,Average,9,Pass,Excellent
2369,Female,19,10,51,6.7,3.81,100,60,84,81,Low,No,Yes,Postgraduate,High,8.2,4.9,Low,Excellent,18,Pass,Good
2370,Female,18,12,72,7.2,2.57,98,78,96,94,High,No,Yes,Graduate,High,7.5,7.2,High,Good,12,Pass,Excellent
2371,Female,18,9,53,6.1,2.36,93,62,73,81,Medium,Yes,No,High School,Medium,4.5,7.9,Medium,Average,17,Pass,Good
2372,Male,22,10,60,4.0,3.72,100,60,81,75,Medium,No,No,Postgraduate,Low,7.3,2.0,High,Good,15,Pass,Good
2373,Female,22,College-1,88,1.6,2.87,86,58,79,69,Medium,Yes,Yes,Graduate,Low,5.3,4.7,Medium,Excellent,8,Pass,Average
2374,Male,20,12,95,7.1,3.73,100,83,88,97,Low,Yes,Yes,High School,Low,8.0,5.2,Medium,Poor,7,Pass,Excellent
2375,Male,22,9,66,1.5,2.2,62,35,48,49,Low,No,No,Graduate,High,8.5,4.2,Low,Good,14,Fail,Poor
2376,Male,15,9,89,3.8,2.16,80,64,70,77,High,No,No,Graduate,Medium,8.1,3.2,Medium,Average,8,Pass,Good
2377,Male,22,11,55,6.7,3.45,100,65,82,86,Medium,Yes,No,High School,Low,6.6,5.9,Low,Poor,17,Pass,Excellent
2378,Male,16,9,95,7.5,2.89,100,81,89,95,Low,No,Yes,Graduate,Low,9.0,6.9,Low,Average,7,Pass,Excellent
2379,Female,20,11,60,7.6,3.97,100,60,78,81,High,No,No,High School,Low,7.5,2.8,High,Good,15,Pass,Good
2380,Male,15,11,55,7.8,3.44,100,71,79,91,Medium,Yes,Yes,Graduate,High,5.7,3.4,Low,Poor,17,Pass,Excellent
2381,Female,21,College-1,95,1.8,3.82,100,59,72,80,Low,No,No,Graduate,High,8.7,5.3,Medium,Excellent,7,Pass,Good
2382,Female,15,11,53,6.9,3.78,100,55,79,79,Low,Yes,No,Graduate,Medium,5.7,4.5,Low,Excellent,17,Pass,Good
2383,Male,17,12,87,7.1,2.83,100,84,94,98,Medium,Yes,Yes,Graduate,High,7.5,5.8,High,Poor,9,Pass,Excellent
2384,Male,17,12,74,1.4,2.15,76,44,63,57,Medium,No,No,High School,Medium,8.8,1.1,Medium,Good,12,Pass,Average
2385,Male,15,College-2,55,7.3,2.27,90,58,78,77,Medium,Yes,Yes,Graduate,Low,8.6,3.0,Low,Excellent,17,Pass,Good
2386,Female,17,11,92,4.6,2.35,99,67,89,92,Low,No,Yes,Graduate,Low,6.4,6.4,Low,Excellent,7,Pass,Excellent
2387,Female,20,College-1,74,5.6,2.09,93,57,75,81,Medium,Yes,Yes,Postgraduate,High,4.9,5.6,High,Excellent,12,Pass,Good
2388,Male,22,12,75,3.9,2.5,93,49,73,78,Low,Yes,No,Graduate,Low,5.0,1.3,High,Poor,12,Pass,Good
2389,Female,16,College-1,50,7.3,2.36,92,62,80,78,High,No,No,Graduate,Low,8.6,4.9,Medium,Excellent,18,Pass,Good
2390,Male,19,10,81,1.9,3.6,100,57,77,76,Low,Yes,Yes,Graduate,Low,4.9,6.1,Medium,Average,10,Pass,Good
2391,Male,17,College-2,97,3.5,2.85,100,64,75,79,Low,No,No,Graduate,High,6.7,2.6,Medium,Excellent,6,Pass,Good
2392,Male,15,College-1,87,6.1,2.06,86,69,79,82,Low,No,Yes,Postgraduate,Low,6.9,7.0,High,Poor,9,Pass,Good
2393,Female,18,12,59,3.5,2.14,77,57,64,69,Low,Yes,No,Graduate,High,8.2,1.3,Medium,Poor,16,Pass,Average
2394,Female,18,12,70,1.9,2.15,75,38,60,57,Low,Yes,No,High School,Medium,6.5,3.7,High,Excellent,13,Pass,Average
2395,Male,21,College-1,62,7.5,2.36,95,69,75,81,Medium,Yes,No,Postgraduate,Medium,8.1,5.3,Low,Excellent,15,Pass,Good
2396,Female,21,11,56,6.7,3.78,100,52,69,83,High,No,No,High School,High,6.9,2.4,High,Average,16,Pass,Good
2397,Female,15,12,51,6.3,3.4,100,67,88,89,Medium,Yes,No,Graduate,High,5.7,1.4,Low,Good,18,Pass,Excellent
2398,Female,22,9,68,4.3,3.66,100,62,80,85,Low,No,Yes,High School,Medium,7.2,1.4,Medium,Good,13,Pass,Excellent
2399,Female,22,11,73,1.8,3.54,100,55,70,76,Medium,No,Yes,Postgraduate,High,5.3,5.8,Low,Good,12,Pass,Good
2400,Female,20,10,61,4.4,2.33,84,42,69,69,Low,Yes,No,Postgraduate,Low,4.6,2.1,High,Good,15,Pass,Average
2401,Male,22,College-1,54,3.2,2.38,73,41,63,61,High,No,No,High School,High,6.2,1.4,Medium,Poor,17,Pass,Average
2402,Male,20,College-2,63,7.9,3.75,100,69,78,85,Low,No,Yes,High School,Low,7.3,5.8,High,Poor,15,Pass,Excellent
2403,Male,18,10,81,2.8,3.47,100,46,75,73,Medium,No,Yes,Graduate,High,8.7,7.8,High,Good,10,Pass,Good
2404,Male,21,9,78,2.6,2.08,69,53,58,62,Medium,No,Yes,Graduate,Low,6.6,5.3,Medium,Poor,11,Pass,Average
2405,Female,16,College-1,59,3.1,2.95,100,44,66,72,Low,No,No,Postgraduate,Medium,8.2,1.9,Low,Excellent,16,Pass,Good
2406,Female,16,11,69,2.5,2.39,78,47,62,61,Low,No,Yes,Graduate,Medium,6.4,5.7,High,Average,13,Pass,Average
2407,Male,15,10,100,5.6,3.23,100,83,96,98,Low,Yes,No,High School,Low,8.9,4.7,Low,Average,5,Pass,Excellent
2408,Male,17,12,94,4.6,3.32,100,60,76,83,Low,No,Yes,High School,Medium,7.3,2.7,Low,Excellent,7,Pass,Good
2409,Female,20,12,74,4.0,3.0,94,59,69,78,High,No,No,High School,Medium,5.9,1.3,High,Poor,12,Pass,Good
2410,Male,15,College-1,72,2.4,2.12,81,54,63,67,Medium,Yes,Yes,Postgraduate,High,9.0,2.4,High,Average,12,Pass,Average
2411,Male,21,10,68,4.2,2.72,99,57,74,81,Medium,No,Yes,Postgraduate,High,4.7,5.8,High,Poor,13,Pass,Good
2412,Male,22,College-1,77,4.8,2.76,100,68,92,90,Low,No,Yes,Graduate,Low,7.1,1.1,High,Good,11,Pass,Excellent
2413,Female,16,College-2,74,3.3,3.55,100,62,77,81,High,No,No,High School,Low,8.7,4.0,Low,Poor,12,Pass,Good
2414,Female,15,11,85,1.4,2.01,78,50,64,64,High,Yes,Yes,Graduate,Medium,5.5,4.9,Medium,Excellent,9,Pass,Average
2415,Male,21,College-2,94,4.2,2.12,79,64,65,71,Medium,No,No,High School,Medium,7.8,1.9,High,Excellent,7,Pass,Good
2416,Male,20,College-2,90,5.8,3.0,100,64,80,85,Low,No,Yes,High School,Medium,5.5,1.2,High,Excellent,8,Pass,Excellent
2417,Female,18,College-2,51,3.0,3.91,100,47,68,71,Low,No,Yes,High School,Medium,8.5,3.3,High,Good,18,Pass,Good
2418,Female,17,12,74,7.9,2.55,100,73,84,95,Low,Yes,No,Postgraduate,High,5.7,5.2,Medium,Excellent,12,Pass,Excellent
2419,Female,15,9,77,1.9,3.84,100,54,77,73,Medium,No,No,Graduate,Medium,6.9,6.8,Medium,Average,11,Pass,Good
2420,Female,19,10,57,5.2,2.63,95,54,70,74,Medium,No,No,Graduate,Medium,7.6,4.6,Low,Average,16,Pass,Good
2421,Female,15,9,86,5.2,3.97,100,74,87,94,Medium,No,Yes,High School,High,9.0,2.1,Low,Excellent,9,Pass,Excellent
2422,Female,17,10,95,7.5,3.08,100,82,87,99,Medium,No,No,Postgraduate,High,5.6,3.9,High,Excellent,7,Pass,Excellent
2423,Female,15,College-1,61,4.9,2.12,82,57,72,69,Medium,Yes,No,Postgraduate,Low,8.5,7.9,High,Good,15,Pass,Average
2424,Male,16,10,99,5.1,3.25,100,85,96,100,Medium,No,No,Graduate,High,6.3,4.4,Low,Excellent,6,Pass,Excellent
2425,Female,20,College-2,54,3.0,3.71,97,35,61,63,High,No,No,Graduate,Medium,8.0,5.0,High,Average,17,Pass,Average
2426,Male,15,College-2,52,1.4,2.54,76,35,62,54,Medium,Yes,Yes,Graduate,High,6.6,4.6,High,Excellent,17,Pass,Poor
2427,Female,21,College-1,93,7.5,3.92,100,77,93,95,Low,Yes,No,High School,High,5.4,4.5,High,Excellent,7,Pass,Excellent
2428,Male,15,12,98,7.4,2.19,100,76,84,95,Medium,Yes,Yes,Graduate,Medium,8.4,6.7,Medium,Average,6,Pass,Excellent
2429,Female,18,11,69,6.8,2.83,100,71,88,94,Medium,No,No,High School,Low,7.4,6.3,Medium,Poor,13,Pass,Excellent
2430,Female,22,11,60,4.6,2.38,92,60,83,77,High,Yes,Yes,Graduate,High,7.7,7.1,Low,Good,15,Pass,Good
2431,Female,19,College-2,70,2.1,3.57,99,42,63,71,Low,Yes,Yes,Postgraduate,Low,8.1,4.7,High,Excellent,13,Pass,Good
2432,Female,21,12,79,5.9,2.45,91,77,85,86,High,No,Yes,Graduate,Medium,5.8,6.4,Medium,Average,11,Pass,Excellent
2433,Female,16,College-1,66,5.5,3.83,100,54,85,83,Low,No,No,Postgraduate,High,7.9,6.0,Low,Poor,14,Pass,Good
2434,Male,21,College-2,52,5.2,3.97,100,58,76,79,Medium,Yes,Yes,High School,High,6.5,3.0,Low,Excellent,17,Pass,Good
2435,Male,20,College-2,72,4.5,3.55,100,57,86,85,Medium,No,Yes,Graduate,High,8.8,4.3,High,Good,12,Pass,Excellent
2436,Female,18,11,64,2.9,2.7,80,56,64,67,Medium,Yes,No,Postgraduate,Low,8.9,7.2,High,Poor,14,Pass,Average
2437,Female,22,College-1,76,7.0,2.48,100,82,92,96,High,No,No,Postgraduate,Low,5.5,7.6,High,Excellent,11,Pass,Excellent
2438,Male,21,11,63,8.0,3.05,100,81,85,96,High,Yes,Yes,Postgraduate,High,7.8,1.9,Low,Good,15,Pass,Excellent
2439,Female,15,11,66,2.8,3.17,100,57,84,81,Low,No,Yes,Postgraduate,Medium,6.7,4.9,High,Poor,14,Pass,Good
2440,Male,21,11,90,3.8,2.37,91,59,75,79,Medium,Yes,Yes,Graduate,High,5.1,5.7,High,Poor,8,Pass,Good
2441,Female,22,College-2,66,6.2,4.0,100,61,86,81,Medium,Yes,Yes,Postgraduate,High,4.7,4.6,High,Excellent,14,Pass,Good
2442,Male,20,12,62,3.7,2.6,85,47,61,62,High,Yes,Yes,Graduate,Low,8.1,6.7,High,Poor,15,Pass,Average
2443,Female,22,College-1,56,3.9,3.21,100,47,70,69,High,No,Yes,Graduate,High,8.6,1.7,Medium,Average,16,Pass,Average
2444,Female,20,12,62,7.7,3.15,100,61,78,86,Low,No,Yes,Graduate,Medium,4.8,5.5,Medium,Poor,15,Pass,Excellent
2445,Female,22,9,59,1.8,2.09,72,44,63,57,Low,No,Yes,Postgraduate,Low,4.6,1.1,Medium,Average,16,Pass,Average
2446,Male,22,12,82,7.3,2.84,100,86,85,95,High,Yes,Yes,Postgraduate,High,4.7,5.5,Medium,Average,10,Pass,Excellent
2447,Female,20,10,95,7.1,3.69,100,78,86,94,Low,Yes,No,High School,High,8.8,3.0,Medium,Average,7,Pass,Excellent
2448,Female,19,College-2,84,4.4,2.65,100,60,75,82,High,No,Yes,Postgraduate,High,8.4,1.2,High,Excellent,9,Pass,Good
2449,Male,19,9,92,2.9,3.94,100,62,78,81,High,Yes,No,Graduate,High,8.9,5.0,Low,Good,7,Pass,Good
2450,Female,16,College-1,78,7.0,3.06,100,84,98,100,Low,No,Yes,Postgraduate,Low,5.5,5.5,Low,Average,11,Pass,Excellent
2451,Female,20,12,55,5.6,2.04,82,63,67,73,Medium,Yes,No,Graduate,High,6.5,1.9,Medium,Excellent,17,Pass,Good
2452,Male,17,12,100,1.1,3.43,100,53,68,78,High,No,No,Graduate,Medium,4.9,3.3,High,Good,5,Pass,Good
2453,Male,22,12,79,3.6,3.68,100,58,85,82,Medium,Yes,Yes,Graduate,Low,8.3,6.9,Medium,Good,11,Pass,Good
2454,Male,16,11,89,1.1,2.48,72,59,66,62,High,No,Yes,Graduate,Low,7.9,6.1,Medium,Good,8,Pass,Average
2455,Male,15,12,64,6.9,3.67,100,66,81,87,High,Yes,No,High School,High,8.5,2.5,Low,Poor,14,Pass,Excellent
2456,Male,21,College-1,86,6.6,2.11,87,67,82,83,Low,Yes,No,Graduate,Low,6.2,3.5,Medium,Poor,9,Pass,Good
2457,Male,19,12,67,1.8,3.28,100,46,78,72,Medium,Yes,No,Postgraduate,Low,6.6,6.9,High,Excellent,14,Pass,Good
2458,Female,19,College-2,67,5.3,2.3,94,57,67,73,Medium,No,Yes,Graduate,Low,8.2,7.0,Medium,Good,14,Pass,Good
2459,Male,18,9,89,3.8,3.37,100,67,83,81,Low,No,Yes,Graduate,Medium,6.9,3.7,Medium,Good,8,Pass,Good
2460,Male,16,11,87,7.9,2.39,100,85,98,100,Medium,No,Yes,Graduate,Low,4.6,6.7,High,Average,9,Pass,Excellent
2461,Female,16,12,84,2.3,2.62,96,63,74,78,Medium,Yes,No,Postgraduate,High,5.8,6.8,Low,Average,9,Pass,Good
2462,Male,20,9,92,1.7,2.47,91,46,67,72,High,Yes,Yes,Graduate,High,8.6,3.9,Low,Poor,7,Pass,Good
2463,Female,16,11,67,7.3,3.47,100,79,89,97,Low,Yes,No,High School,Medium,7.2,3.1,High,Poor,14,Pass,Excellent
2464,Female,15,College-2,95,5.4,2.32,100,83,84,97,Medium,Yes,No,Graduate,Low,4.8,7.8,Medium,Excellent,7,Pass,Excellent
2465,Female,22,9,96,3.7,3.37,100,64,79,88,High,Yes,No,Postgraduate,High,5.0,6.3,High,Good,6,Pass,Excellent
2466,Male,19,9,85,2.1,3.25,100,58,81,75,Low,Yes,Yes,High School,Low,9.0,1.1,Medium,Poor,9,Pass,Good
2467,Male,19,College-1,97,6.5,2.7,100,90,100,100,Medium,No,No,Graduate,High,8.4,1.6,Low,Good,6,Pass,Excellent
2468,Male,17,12,87,7.8,2.42,100,74,80,97,Low,Yes,No,Postgraduate,Low,6.1,4.5,Low,Excellent,9,Pass,Excellent
2469,Male,18,College-1,98,4.4,2.65,99,66,87,84,High,No,No,Graduate,Low,7.9,1.4,High,Good,6,Pass,Good
2470,Female,21,College-1,66,4.8,3.27,100,50,77,77,Medium,Yes,No,High School,Low,5.3,2.7,High,Good,14,Pass,Good
2471,Female,18,9,73,6.6,2.41,98,59,86,87,Medium,No,Yes,Graduate,Low,5.6,7.3,High,Average,12,Pass,Excellent
2472,Female,21,10,59,3.0,3.48,100,45,79,70,High,Yes,No,High School,Low,5.6,2.0,Medium,Poor,16,Pass,Good
2473,Male,19,9,50,3.9,3.54,100,35,68,64,Medium,Yes,No,High School,Medium,5.7,5.8,High,Good,18,Pass,Average
2474,Female,22,College-2,83,4.1,3.47,100,52,81,82,Low,No,Yes,Postgraduate,Low,5.3,2.3,Medium,Good,10,Pass,Good
2475,Male,16,9,84,1.9,3.51,97,54,81,75,Medium,Yes,Yes,Postgraduate,Medium,7.5,3.9,High,Poor,9,Pass,Good
2476,Female,21,10,99,2.5,3.81,100,66,90,84,High,No,Yes,High School,Medium,5.9,1.7,High,Excellent,6,Pass,Good
2477,Male,17,College-2,50,4.7,3.7,100,54,74,72,Low,Yes,No,Graduate,Medium,8.4,5.8,High,Good,18,Pass,Good
2478,Female,21,10,62,6.3,2.54,95,62,73,83,Low,Yes,Yes,Postgraduate,High,6.7,6.3,Low,Good,15,Pass,Good
2479,Male,15,12,99,3.9,3.97,100,77,92,94,Low,No,Yes,Postgraduate,Medium,5.7,2.9,High,Average,6,Pass,Excellent
2480,Male,16,12,88,5.2,2.77,100,66,91,91,Low,No,Yes,Graduate,High,6.0,1.3,Low,Excellent,8,Pass,Excellent
2481,Female,21,College-1,82,3.6,3.5,100,62,79,85,Medium,No,Yes,Graduate,High,6.7,6.6,Low,Excellent,10,Pass,Excellent
2482,Female,15,College-1,89,3.1,3.09,100,69,76,79,Low,Yes,Yes,Graduate,Low,5.1,3.2,Medium,Average,8,Pass,Good
2483,Female,19,11,63,5.9,2.83,91,67,81,78,Low,No,Yes,High School,Low,4.6,6.5,Low,Excellent,15,Pass,Good
2484,Male,19,10,100,6.0,2.83,100,77,82,96,High,No,Yes,High School,High,6.7,4.5,Medium,Excellent,5,Pass,Excellent
2485,Male,16,College-1,71,7.7,2.52,96,81,83,88,High,No,No,Graduate,Low,6.2,6.0,High,Poor,13,Pass,Excellent
2486,Female,15,10,95,7.7,2.32,100,87,99,100,Low,Yes,Yes,High School,Low,8.5,1.7,Low,Excellent,7,Pass,Excellent
2487,Male,16,College-1,83,1.8,2.36,76,44,67,62,Medium,Yes,Yes,Graduate,Low,8.0,1.1,Low,Good,10,Pass,Average
2488,Female,18,9,57,3.7,3.75,100,54,72,78,Low,Yes,Yes,Graduate,High,5.1,4.2,High,Average,16,Pass,Good
2489,Male,22,9,98,3.3,2.34,85,72,70,82,Low,Yes,Yes,Postgraduate,Medium,5.5,7.1,Low,Poor,6,Pass,Good
2490,Male,22,10,98,2.9,3.41,100,54,83,78,Low,No,No,High School,High,7.3,1.6,High,Poor,6,Pass,Good
2491,Female,15,9,77,6.2,3.77,100,66,82,88,Medium,Yes,No,High School,Medium,8.5,5.8,Low,Poor,11,Pass,Excellent
2492,Female,16,10,69,6.9,2.24,91,60,78,85,Low,Yes,Yes,Postgraduate,Medium,7.1,3.6,Medium,Average,13,Pass,Excellent
2493,Female,16,College-2,53,7.1,3.65,100,61,72,79,Low,No,No,Graduate,Medium,8.7,6.8,Low,Average,17,Pass,Good
2494,Male,16,College-1,86,1.3,3.96,100,54,77,76,Medium,Yes,Yes,High School,High,8.1,2.6,Medium,Poor,9,Pass,Good
2495,Male,19,12,75,2.0,2.19,73,50,69,64,Medium,Yes,Yes,High School,High,6.2,3.5,Medium,Good,12,Pass,Average
2496,Male,16,College-2,73,4.6,2.58,92,69,77,85,High,Yes,Yes,High School,Low,7.5,6.0,Low,Poor,12,Pass,Excellent
2497,Female,20,9,74,7.8,3.86,100,78,81,96,Medium,No,Yes,Postgraduate,High,5.0,4.7,Low,Excellent,12,Pass,Excellent
2498,Female,18,College-2,79,4.3,2.8,100,71,82,87,High,No,No,Graduate,High,6.1,1.1,High,Excellent,11,Pass,Excellent
2499,Male,21,College-2,100,7.7,2.51,100,93,90,100,Medium,Yes,No,Graduate,Medium,4.5,7.2,Medium,Poor,5,Pass,Excellent
2500,Female,18,9,66,3.0,3.72,100,41,76,72,Medium,No,No,Graduate,Low,5.1,7.7,High,Poor,14,Pass,Good
2501,Male,20,12,53,2.0,2.85,91,37,65,59,Medium,Yes,No,Postgraduate,Low,7.3,1.1,High,Good,17,Pass,Average
2502,Female,15,College-2,63,3.9,3.22,100,57,75,77,High,Yes,No,Postgraduate,Medium,4.9,7.7,High,Good,15,Pass,Good
2503,Male,17,10,78,1.3,2.88,81,50,58,60,Medium,Yes,No,Graduate,Low,8.3,3.9,High,Poor,11,Pass,Average
2504,Male,22,11,62,2.8,3.99,100,35,70,68,Medium,Yes,Yes,Graduate,Low,4.9,3.9,Medium,Poor,15,Pass,Average
2505,Female,16,9,72,6.4,2.23,88,77,80,86,High,Yes,No,Postgraduate,High,5.7,2.2,Medium,Excellent,12,Pass,Excellent
2506,Female,19,12,56,2.0,2.77,84,36,65,56,High,No,No,High School,Medium,4.8,6.9,Low,Good,16,Pass,Average
2507,Female,15,College-1,72,1.4,4.0,100,40,66,66,High,Yes,No,High School,Low,7.6,5.5,Low,Good,12,Pass,Average
2508,Male,18,10,90,3.3,3.06,97,61,81,83,High,No,No,Postgraduate,Low,8.2,2.8,High,Poor,8,Pass,Good
2509,Male,15,12,86,6.5,2.37,95,84,82,91,Medium,Yes,Yes,Postgraduate,High,6.9,6.5,High,Average,9,Pass,Excellent
2510,Female,17,College-2,53,2.6,2.21,75,49,69,58,High,Yes,Yes,Postgraduate,Low,8.6,3.0,Medium,Poor,17,Pass,Average
2511,Female,15,12,81,7.2,2.71,100,75,88,92,High,Yes,No,High School,High,7.1,1.2,Medium,Excellent,10,Pass,Excellent
2512,Female,21,College-1,80,2.5,3.54,100,52,79,74,Medium,No,Yes,Postgraduate,Medium,7.4,2.7,Low,Excellent,10,Pass,Good
2513,Male,15,11,64,2.1,2.53,77,47,55,60,Medium,No,No,Postgraduate,Low,6.6,2.2,Medium,Poor,14,Pass,Average
2514,Female,21,College-2,93,2.6,2.79,100,56,74,74,High,Yes,No,High School,Medium,5.4,7.2,High,Poor,7,Pass,Good
2515,Female,18,12,87,1.7,2.54,81,55,67,64,Low,Yes,Yes,High School,Low,8.1,2.1,High,Good,9,Pass,Average
2516,Male,16,9,62,3.0,2.96,85,49,63,63,High,No,No,Graduate,Low,5.3,7.0,Low,Excellent,15,Pass,Average
2517,Female,20,12,63,2.8,3.5,100,44,67,70,Medium,No,Yes,High School,High,6.9,7.2,Low,Excellent,15,Pass,Good
2518,Female,18,College-1,82,4.7,2.46,100,54,69,76,Low,Yes,Yes,Graduate,High,7.2,3.8,High,Good,10,Pass,Good
2519,Male,19,9,80,4.5,2.75,100,52,84,77,High,Yes,Yes,Graduate,Medium,9.0,1.7,Medium,Average,10,Pass,Good
2520,Female,18,9,85,4.7,2.41,95,57,82,83,Medium,Yes,Yes,Postgraduate,Low,5.3,1.5,Low,Excellent,9,Pass,Good
2521,Male,15,College-2,58,6.3,3.49,100,59,81,87,High,Yes,No,Postgraduate,Low,7.2,2.4,High,Poor,16,Pass,Excellent
2522,Male,18,10,75,3.0,3.45,100,59,84,75,High,No,Yes,Postgraduate,Low,6.4,5.1,High,Excellent,12,Pass,Good
2523,Male,15,10,94,6.5,2.69,100,87,90,96,Low,Yes,No,Graduate,Low,5.0,1.5,Medium,Poor,7,Pass,Excellent
2524,Male,22,11,91,2.7,3.45,100,63,85,86,High,Yes,No,High School,Medium,6.8,1.5,High,Good,8,Pass,Excellent
2525,Male,17,College-1,83,4.6,2.5,86,67,83,77,High,Yes,No,Postgraduate,High,4.5,5.9,Low,Good,10,Pass,Good
2526,Male,19,12,90,5.0,3.55,100,65,88,84,High,No,Yes,Postgraduate,Medium,8.7,8.0,Low,Excellent,8,Pass,Good
2527,Female,16,College-2,87,4.6,3.55,100,70,82,87,Low,No,No,Postgraduate,Low,5.2,7.6,Low,Poor,9,Pass,Excellent
2528,Female,16,10,94,3.7,3.15,100,70,78,88,High,Yes,No,Graduate,Medium,7.0,1.5,Low,Average,7,Pass,Excellent
2529,Female,17,10,52,7.9,2.57,100,64,90,87,Medium,No,Yes,Graduate,Low,5.4,3.9,Low,Excellent,17,Pass,Excellent
2530,Male,21,College-1,79,7.8,3.52,100,88,96,100,High,Yes,No,Graduate,Medium,4.6,3.9,Medium,Poor,11,Pass,Excellent
2531,Female,20,12,94,3.9,3.92,100,68,83,87,Low,No,No,High School,Medium,7.0,5.5,Medium,Excellent,7,Pass,Excellent
2532,Male,21,9,80,6.0,2.28,100,68,86,85,High,Yes,No,Graduate,Medium,8.5,3.5,High,Average,10,Pass,Excellent
2533,Male,20,12,62,6.3,2.56,95,60,79,85,Medium,Yes,Yes,High School,Medium,8.5,3.6,High,Average,15,Pass,Excellent
2534,Female,21,10,89,3.3,3.83,100,54,69,79,Low,No,Yes,High School,High,8.8,4.9,High,Poor,8,Pass,Good
2535,Female,20,9,69,2.5,2.87,97,37,75,67,Low,No,Yes,Postgraduate,High,5.6,5.4,Medium,Poor,13,Pass,Average
2536,Male,17,College-2,81,6.9,3.58,100,72,82,91,Medium,No,No,High School,Medium,7.9,2.4,Low,Poor,10,Pass,Excellent
2537,Male,15,College-2,75,3.6,2.6,92,51,67,68,High,No,Yes,Graduate,Medium,6.1,3.2,Low,Good,12,Pass,Average
